resultId,raceId,driverId,constructorId,grid,positionOrder,points,laps,statusId,total_pitstops,total_pitstop_duration,avg_points,total_wins,avg_pitstops,avg_pitstop_duration,circuitId
21346,864,37,164,22,19,0.0,63,13,4,87424,0.0,0,2.176470588235294,54951.23529411765,4
21347,864,815,15,5,20,0.0,37,61,3,71450,6.0625,6,2.01953125,189425.61328125,4
21348,864,819,206,20,21,0.0,35,26,2,42274,0.0,0,2.108108108108108,52173.40540540541,4
21349,864,39,164,23,22,0.0,22,26,2,44033,0.0,0,2.0416666666666665,52388.291666666664,4
21351,864,30,131,8,24,0.0,12,4,1,20113,3.289473684210526,0,2.3684210526315788,53388.10526315789,4
21352,865,17,9,1,1,25.0,78,1,1,25566,11.357142857142858,3,2.5357142857142856,59732.67857142857,6
21353,865,3,131,2,2,18.0,78,1,1,24874,12.405405405405405,23,2.2432432432432434,111625.33333333333,6
21354,865,4,6,5,3,15.0,78,1,1,25220,6.76605504587156,6,2.091743119266055,200918.623853211,6
21355,865,20,9,9,4,12.0,78,1,1,25079,12.107142857142858,43,2.0669642857142856,161710.7232142857,6
21356,865,1,1,3,5,10.0,78,1,1,25748,15.39607843137255,80,2.023529411764706,183009.99607843137,6
21357,865,13,6,7,6,8.0,78,1,1,24993,5.130769230769231,0,2.4076923076923076,118260.22307692308,6
21358,865,814,10,14,7,6.0,78,1,1,25642,2.086206896551724,0,2.189655172413793,52736.224137931036,6
21359,865,807,10,10,8,4.0,78,1,1,26447,2.9166666666666665,0,2.0388888888888888,150122.2888888889,6
21360,865,8,208,8,9,2.0,78,1,1,26380,7.1098901098901095,3,1.956043956043956,152175.57692307694,6
21361,865,811,3,13,10,1.0,78,1,1,26410,1.2692307692307692,0,2.3461538461538463,56163.53846153846,6
21362,865,815,15,23,11,0.0,77,11,2,45343,6.0625,6,2.01953125,189425.61328125,6
21363,865,818,5,16,12,0.0,77,11,2,52220,0.9272727272727272,0,2.272727272727273,75432.2,6
21364,865,5,207,17,13,0.0,77,11,2,57359,0.0,0,2.475,60906.45,6
21365,865,10,206,19,14,0.0,77,11,2,62070,0.0,0,2.0833333333333335,49466.555555555555,6
21366,865,39,164,22,15,0.0,76,12,2,54279,0.0,0,2.0416666666666665,52388.291666666664,6
21367,865,18,1,12,16,0.0,70,4,1,25219,6.252252252252252,6,2.3333333333333335,106312.72972972973,6
21368,865,817,5,15,17,0.0,65,31,1,25335,5.407563025210084,7,1.9369747899159664,185574.78151260506,6
21369,865,819,206,21,18,0.0,64,31,1,27186,0.0,0,2.108108108108108,52173.40540540541,6
21370,865,30,131,6,19,0.0,63,32,1,25117,3.289473684210526,0,2.3684210526315788,53388.10526315789,6
21371,865,808,207,18,20,0.0,15,10,1,39391,1.0,0,2.3513513513513513,55713.2972972973,6
21372,865,155,15,11,21,0.0,5,3,1,28390,1.8,0,2.14,74539.4,6
21376,866,1,1,2,1,25.0,70,1,2,43905,15.39607843137255,80,2.023529411764706,183009.99607843137,7
21377,866,154,208,7,2,18.0,70,1,1,21830,2.5064102564102564,0,1.9423076923076923,103149.85256410256,7
21378,866,815,15,15,3,15.0,70,1,1,21407,6.0625,6,2.01953125,189425.61328125,7
21379,866,20,9,1,4,12.0,70,1,2,44067,12.107142857142858,43,2.0669642857142856,161710.7232142857,7
21380,866,4,6,3,5,10.0,70,1,1,21133,6.76605504587156,6,2.091743119266055,200918.623853211,7
21381,866,3,131,5,6,8.0,70,1,2,42401,12.405405405405405,23,2.2432432432432434,111625.33333333333,7
21382,866,17,9,4,7,6.0,70,1,2,42453,11.357142857142858,3,2.5357142857142856,59732.67857142857,7
21383,866,8,208,12,8,4.0,70,1,1,21534,7.1098901098901095,3,1.956043956043956,152175.57692307694,7
21384,866,155,15,11,9,2.0,70,1,1,21453,1.8,0,2.14,74539.4,7
21385,866,13,6,6,10,1.0,70,1,2,42243,5.130769230769231,0,2.4076923076923076,118260.22307692308,7
21386,866,814,10,8,11,0.0,70,1,2,43223,2.086206896551724,0,2.189655172413793,52736.224137931036,7
21387,866,807,10,13,12,0.0,70,1,2,48243,2.9166666666666665,0,2.0388888888888888,150122.2888888889,7
21388,866,813,3,22,13,0.0,70,1,1,22704,0.9382716049382716,1,2.4074074074074074,72802.79012345678,7
21389,866,817,5,14,14,0.0,70,1,2,43247,5.407563025210084,7,1.9369747899159664,185574.78151260506,7
21390,866,818,5,19,15,0.0,69,11,3,60082,0.9272727272727272,0,2.272727272727273,75432.2,7
21391,866,18,1,10,16,0.0,69,11,3,64956,6.252252252252252,6,2.3333333333333335,106312.72972972973,7
21392,866,811,3,16,17,0.0,69,11,1,22781,1.2692307692307692,0,2.3461538461538463,56163.53846153846,7
21393,866,5,207,17,18,0.0,69,11,2,43437,0.0,0,2.475,60906.45,7
21394,866,808,207,18,19,0.0,69,11,2,43291,1.0,0,2.3513513513513513,55713.2972972973,7
21395,866,819,206,23,20,0.0,69,13,1,23291,0.0,0,2.108108108108108,52173.40540540541,7
21396,866,10,206,21,21,0.0,56,22,1,25520,0.0,0,2.0833333333333335,49466.555555555555,7
21397,866,30,131,9,22,0.0,43,65,2,44331,3.289473684210526,0,2.3684210526315788,53388.10526315789,7
21400,867,4,6,11,1,25.0,57,1,2,40507,6.76605504587156,6,2.091743119266055,200918.623853211,12
21401,867,8,208,5,2,18.0,57,1,2,42982,7.1098901098901095,3,1.956043956043956,152175.57692307694,12
21402,867,30,131,12,3,15.0,57,1,2,40518,3.289473684210526,0,2.3684210526315788,53388.10526315789,12
21403,867,17,9,19,4,12.0,57,1,2,40468,11.357142857142858,3,2.5357142857142856,59732.67857142857,12
21404,867,807,10,8,5,10.0,57,1,2,41530,2.9166666666666665,0,2.0388888888888888,150122.2888888889,12
21405,867,3,131,6,6,8.0,57,1,2,40740,12.405405405405405,23,2.2432432432432434,111625.33333333333,12
21406,867,814,10,10,7,6.0,57,1,1,20295,2.086206896551724,0,2.189655172413793,52736.224137931036,12
21407,867,18,1,9,8,4.0,57,1,2,39886,6.252252252252252,6,2.3333333333333335,106312.72972972973,12
21408,867,815,15,15,9,2.0,57,1,2,41936,6.0625,6,2.01953125,189425.61328125,12
21409,867,811,3,14,10,1.0,57,1,2,43099,1.2692307692307692,0,2.3461538461538463,56163.53846153846,12
21410,867,817,5,17,11,0.0,57,1,2,43806,5.407563025210084,7,1.9369747899159664,185574.78151260506,12
21411,867,813,3,3,12,0.0,57,1,2,42867,0.9382716049382716,1,2.4074074074074074,72802.79012345678,12
21412,867,808,207,20,13,0.0,57,1,4,94157,1.0,0,2.3513513513513513,55713.2972972973,12
21413,867,5,207,16,14,0.0,57,1,2,45485,0.0,0,2.475,60906.45,12
21414,867,819,206,23,15,0.0,57,1,2,54474,0.0,0,2.108108108108108,52173.40540540541,12
21415,867,13,6,13,16,0.0,56,11,4,100141,5.130769230769231,0,2.4076923076923076,118260.22307692308,12
21416,867,37,164,21,17,0.0,56,11,2,46252,0.0,0,2.176470588235294,54951.23529411765,12
21417,867,39,164,22,18,0.0,56,11,3,64080,0.0,0,2.0416666666666665,52388.291666666664,12
21418,867,1,1,2,19,0.0,55,4,2,50436,15.39607843137255,80,2.023529411764706,183009.99607843137,12
21419,867,154,208,4,20,0.0,40,40,2,43662,2.5064102564102564,0,1.9423076923076923,103149.85256410256,12
21420,867,20,9,1,21,0.0,33,6,2,40380,12.107142857142858,43,2.0669642857142856,161710.7232142857,12
21421,867,155,15,7,22,0.0,33,4,2,48790,1.8,0,2.14,74539.4,12
21422,867,818,5,18,23,0.0,26,4,1,21303,0.9272727272727272,0,2.272727272727273,75432.2,12
21424,868,17,9,2,1,25.0,52,1,2,51033,11.357142857142858,3,2.5357142857142856,59732.67857142857,9
21425,868,4,6,1,2,18.0,52,1,2,50370,6.76605504587156,6,2.091743119266055,200918.623853211,9
21426,868,20,9,4,3,15.0,52,1,2,51148,12.107142857142858,43,2.0669642857142856,161710.7232142857,9
21427,868,13,6,5,4,12.0,52,1,2,50435,5.130769230769231,0,2.4076923076923076,118260.22307692308,9
21428,868,8,208,6,5,10.0,52,1,2,51452,7.1098901098901095,3,1.956043956043956,152175.57692307694,9
21429,868,154,208,9,6,8.0,52,1,2,59589,2.5064102564102564,0,1.9423076923076923,103149.85256410256,9
21430,868,30,131,3,7,6.0,52,1,2,51490,3.289473684210526,0,2.3684210526315788,53388.10526315789,9
21431,868,1,1,8,8,4.0,52,1,2,49501,15.39607843137255,80,2.023529411764706,183009.99607843137,9
21432,868,811,3,13,9,2.0,52,1,2,52556,1.2692307692307692,0,2.3461538461538463,56163.53846153846,9
21433,868,18,1,16,10,1.0,52,1,2,49900,6.252252252252252,6,2.3333333333333335,106312.72972972973,9
21434,868,155,15,17,11,0.0,52,1,2,66053,1.8,0,2.14,74539.4,9
21435,868,807,10,14,12,0.0,52,1,2,51504,2.9166666666666665,0,2.0388888888888888,150122.2888888889,9
21436,868,817,5,12,13,0.0,52,1,2,51239,5.407563025210084,7,1.9369747899159664,185574.78151260506,9
21437,868,818,5,23,14,0.0,52,1,2,52689,0.9272727272727272,0,2.272727272727273,75432.2,9
21438,868,3,131,11,15,0.0,52,1,2,58718,12.405405405405405,23,2.2432432432432434,111625.33333333333,9
21439,868,813,3,7,16,0.0,51,11,2,58698,0.9382716049382716,1,2.4074074074074074,72802.79012345678,9
21440,868,5,207,19,17,0.0,51,11,2,52630,0.0,0,2.475,60906.45,9
21441,868,10,206,20,18,0.0,51,11,2,51406,0.0,0,2.0833333333333335,49466.555555555555,9
21442,868,819,206,24,19,0.0,51,11,2,52477,0.0,0,2.108108108108108,52173.40540540541,9
21443,868,37,164,21,20,0.0,50,12,1,27715,0.0,0,2.176470588235294,54951.23529411765,9
21444,868,39,164,22,21,0.0,50,12,2,57852,0.0,0,2.0416666666666665,52388.291666666664,9
21445,868,815,15,15,22,0.0,11,4,1,25192,6.0625,6,2.01953125,189425.61328125,9
21446,868,814,10,10,23,0.0,2,4,1,32790,2.086206896551724,0,2.189655172413793,52736.224137931036,9
21448,869,4,6,1,1,25.0,67,1,2,35512,6.76605504587156,6,2.091743119266055,200918.623853211,10
21449,869,18,1,6,2,18.0,67,1,2,34698,6.252252252252252,6,2.3333333333333335,106312.72972972973,10
21450,869,8,208,10,3,15.0,67,1,2,35737,7.1098901098901095,3,1.956043956043956,152175.57692307694,10
21451,869,155,15,12,4,12.0,67,1,2,38081,1.8,0,2.14,74539.4,10
21452,869,20,9,2,5,10.0,67,1,2,35371,12.107142857142858,43,2.0669642857142856,161710.7232142857,10
21453,869,815,15,17,6,8.0,67,1,2,36342,6.0625,6,2.01953125,189425.61328125,10
21454,869,30,131,3,7,6.0,67,1,3,54588,3.289473684210526,0,2.3684210526315788,53388.10526315789,10
21455,869,17,9,8,8,4.0,67,1,2,35543,11.357142857142858,3,2.5357142857142856,59732.67857142857,10
21456,869,807,10,4,9,2.0,67,1,3,55093,2.9166666666666665,0,2.0388888888888888,150122.2888888889,10
21457,869,3,131,21,10,1.0,67,1,3,55030,12.405405405405405,23,2.2432432432432434,111625.33333333333,10
21458,869,814,10,9,11,0.0,67,1,2,35867,2.086206896551724,0,2.189655172413793,52736.224137931036,10
21459,869,13,6,13,12,0.0,67,1,3,61866,5.130769230769231,0,2.4076923076923076,118260.22307692308,10
21460,869,817,5,11,13,0.0,67,1,2,36364,5.407563025210084,7,1.9369747899159664,185574.78151260506,10
21461,869,818,5,15,14,0.0,67,1,3,57275,0.9272727272727272,0,2.272727272727273,75432.2,10
21462,869,813,3,5,15,0.0,66,11,3,56941,0.9382716049382716,1,2.4074074074074074,72802.79012345678,10
21463,869,808,207,18,16,0.0,66,11,3,56479,1.0,0,2.3513513513513513,55713.2972972973,10
21464,869,811,3,14,17,0.0,66,11,3,85077,1.2692307692307692,0,2.3461538461538463,56163.53846153846,10
21465,869,154,208,19,18,0.0,66,11,3,75897,2.5064102564102564,0,1.9423076923076923,103149.85256410256,10
21466,869,5,207,16,19,0.0,65,12,4,86407,0.0,0,2.475,60906.45,10
21467,869,819,206,20,20,0.0,65,12,2,37212,0.0,0,2.108108108108108,52173.40540540541,10
21468,869,37,164,23,21,0.0,64,13,2,40514,0.0,0,2.176470588235294,54951.23529411765,10
21469,869,10,206,22,22,0.0,64,13,2,40351,0.0,0,2.0833333333333335,49466.555555555555,10
21470,869,39,164,24,23,0.0,64,13,2,38917,0.0,0,2.0416666666666665,52388.291666666664,10
21471,869,1,1,7,24,0.0,56,29,3,57487,15.39607843137255,80,2.023529411764706,183009.99607843137,10
21472,870,1,1,1,1,25.0,69,1,2,39495,15.39607843137255,80,2.023529411764706,183009.99607843137,11
21473,870,8,208,5,2,18.0,69,1,2,39859,7.1098901098901095,3,1.956043956043956,152175.57692307694,11
21474,870,154,208,2,3,15.0,69,1,2,42382,2.5064102564102564,0,1.9423076923076923,103149.85256410256,11
21475,870,20,9,3,4,12.0,69,1,3,57675,12.107142857142858,43,2.0669642857142856,161710.7232142857,11
21476,870,4,6,6,5,10.0,69,1,2,39034,6.76605504587156,6,2.091743119266055,200918.623853211,11
21477,870,18,1,4,6,8.0,69,1,3,58846,6.252252252252252,6,2.3333333333333335,106312.72972972973,11
21478,870,811,3,9,7,6.0,69,1,2,40817,1.2692307692307692,0,2.3461538461538463,56163.53846153846,11
21479,870,17,9,11,8,4.0,69,1,3,58172,11.357142857142858,3,2.5357142857142856,59732.67857142857,11
21480,870,13,6,7,9,2.0,69,1,2,39898,5.130769230769231,0,2.4076923076923076,118260.22307692308,11
21481,870,3,131,13,10,1.0,69,1,2,40984,12.405405405405405,23,2.2432432432432434,111625.33333333333,11
21482,870,807,10,10,11,0.0,69,1,2,41343,2.9166666666666665,0,2.0388888888888888,150122.2888888889,11
21483,870,814,10,12,12,0.0,69,1,2,40812,2.086206896551724,0,2.189655172413793,52736.224137931036,11
21484,870,813,3,8,13,0.0,69,1,3,53265,0.9382716049382716,1,2.4074074074074074,72802.79012345678,11
21485,870,815,15,14,14,0.0,69,1,2,40536,6.0625,6,2.01953125,189425.61328125,11
21486,870,817,5,18,15,0.0,68,11,3,60167,5.407563025210084,7,1.9369747899159664,185574.78151260506,11
21487,870,818,5,16,16,0.0,68,11,4,79465,0.9272727272727272,0,2.272727272727273,75432.2,11
21488,870,5,207,19,17,0.0,68,11,3,63202,0.0,0,2.475,60906.45,11
21489,870,155,15,15,18,0.0,67,12,2,40299,1.8,0,2.14,74539.4,11
21490,870,808,207,20,19,0.0,67,12,3,62177,1.0,0,2.3513513513513513,55713.2972972973,11
21491,870,819,206,21,20,0.0,67,12,2,42293,0.0,0,2.108108108108108,52173.40540540541,11
21492,870,10,206,22,21,0.0,66,13,2,41720,0.0,0,2.0833333333333335,49466.555555555555,11
21493,870,37,164,23,22,0.0,66,13,2,44209,0.0,0,2.176470588235294,54951.23529411765,11
21494,870,39,164,24,23,0.0,60,22,2,43290,0.0,0,2.0416666666666665,52388.291666666664,11
21495,870,30,131,17,24,0.0,58,45,3,55038,3.289473684210526,0,2.3684210526315788,53388.10526315789,11
21496,871,18,1,1,1,25.0,44,1,1,19668,6.252252252252252,6,2.3333333333333335,106312.72972972973,13
21497,871,20,9,10,2,18.0,44,1,1,20811,12.107142857142858,43,2.0669642857142856,161710.7232142857,13
21498,871,8,208,3,3,15.0,44,1,2,40672,7.1098901098901095,3,1.956043956043956,152175.57692307694,13
21499,871,807,10,11,4,12.0,44,1,2,42848,2.9166666666666665,0,2.0388888888888888,150122.2888888889,13
21500,871,13,6,14,5,10.0,44,1,2,41355,5.130769230769231,0,2.4076923076923076,118260.22307692308,13
21501,871,17,9,12,6,8.0,44,1,2,41293,11.357142857142858,3,2.5357142857142856,59732.67857142857,13
21502,871,30,131,13,7,6.0,44,1,2,42499,3.289473684210526,0,2.3684210526315788,53388.10526315789,13
21503,871,818,5,15,8,4.0,44,1,2,41737,0.9272727272727272,0,2.272727272727273,75432.2,13
21504,871,817,5,16,9,2.0,44,1,2,41347,5.407563025210084,7,1.9369747899159664,185574.78151260506,13
21505,871,814,10,9,10,1.0,44,1,2,42517,2.086206896551724,0,2.189655172413793,52736.224137931036,13
21506,871,3,131,23,11,0.0,44,1,2,41596,12.405405405405405,23,2.2432432432432434,111625.33333333333,13
21507,871,811,3,17,12,0.0,44,1,2,43720,1.2692307692307692,0,2.3461538461538463,56163.53846153846,13
21508,871,155,15,2,13,0.0,44,1,3,71023,1.8,0,2.14,74539.4,13
21509,871,808,207,19,14,0.0,43,11,2,47152,1.0,0,2.3513513513513513,55713.2972972973,13
21510,871,10,206,20,15,0.0,43,11,2,43123,0.0,0,2.0833333333333335,49466.555555555555,13
21511,871,819,206,22,16,0.0,43,11,1,21611,0.0,0,2.108108108108108,52173.40540540541,13
21512,871,5,207,18,17,0.0,43,11,2,74137,0.0,0,2.475,60906.45,13
21513,871,37,164,21,18,0.0,43,11,3,76198,0.0,0,2.176470588235294,54951.23529411765,13
21514,871,39,164,24,19,0.0,29,20,2,46476,0.0,0,2.0416666666666665,52388.291666666664,13
21515,871,813,3,6,20,0.0,4,4,1,21842,0.9382716049382716,1,2.4074074074074074,72802.79012345678,13
21520,872,1,1,1,1,25.0,53,1,1,20736,15.39607843137255,80,2.023529411764706,183009.99607843137,14
21521,872,815,15,12,2,18.0,53,1,1,22472,6.0625,6,2.01953125,189425.61328125,14
21522,872,4,6,10,3,15.0,53,1,1,21515,6.76605504587156,6,2.091743119266055,200918.623853211,14
21523,872,13,6,3,4,12.0,53,1,1,22161,5.130769230769231,0,2.4076923076923076,118260.22307692308,14
21524,872,8,208,7,5,10.0,53,1,1,21730,7.1098901098901095,3,1.956043956043956,152175.57692307694,14
21525,872,30,131,4,6,8.0,53,1,2,44557,3.289473684210526,0,2.3684210526315788,53388.10526315789,14
21526,872,3,131,6,7,6.0,53,1,2,44200,12.405405405405405,23,2.2432432432432434,111625.33333333333,14
21527,872,814,10,9,8,4.0,53,1,1,22190,2.086206896551724,0,2.189655172413793,52736.224137931036,14
21528,872,155,15,8,9,2.0,53,1,1,22874,1.8,0,2.14,74539.4,14
21529,872,811,3,13,10,1.0,53,1,1,22985,1.2692307692307692,0,2.3461538461538463,56163.53846153846,14
21530,872,813,3,22,11,0.0,53,1,2,44784,0.9382716049382716,1,2.4074074074074074,72802.79012345678,14
21531,872,817,5,14,12,0.0,53,1,1,21720,5.407563025210084,7,1.9369747899159664,185574.78151260506,14
21532,872,816,208,15,13,0.0,53,1,1,21962,0.0,0,2.3333333333333335,57956.555555555555,14
21533,872,5,207,17,14,0.0,52,11,2,44647,0.0,0,2.475,60906.45,14
21534,872,808,207,18,15,0.0,52,11,2,44993,1.0,0,2.3513513513513513,55713.2972972973,14
21535,872,819,206,20,16,0.0,52,11,2,46085,0.0,0,2.108108108108108,52173.40540540541,14
21536,872,10,206,19,17,0.0,52,11,2,51328,0.0,0,2.0833333333333335,49466.555555555555,14
21537,872,37,164,23,18,0.0,52,11,1,23488,0.0,0,2.176470588235294,54951.23529411765,14
21538,872,39,164,21,19,0.0,52,11,1,31745,0.0,0,2.0416666666666665,52388.291666666664,14
21539,872,17,9,11,20,0.0,51,76,1,21556,11.357142857142858,3,2.5357142857142856,59732.67857142857,14
21540,872,807,10,24,21,0.0,50,23,1,22746,2.9166666666666665,0,2.0388888888888888,150122.2888888889,14
21541,872,20,9,5,22,0.0,47,91,2,37311,12.107142857142858,43,2.0669642857142856,161710.7232142857,14
21542,872,18,1,2,23,0.0,32,32,1,23375,6.252252252252252,6,2.3333333333333335,106312.72972972973,14
21544,873,20,9,3,1,25.0,59,1,2,60254,12.107142857142858,43,2.0669642857142856,161710.7232142857,15
21545,873,18,1,4,2,18.0,59,1,2,59681,6.252252252252252,6,2.3333333333333335,106312.72972972973,15
21546,873,4,6,5,3,15.0,59,1,2,58747,6.76605504587156,6,2.091743119266055,200918.623853211,15
21547,873,814,10,6,4,12.0,59,1,2,61055,2.086206896551724,0,2.189655172413793,52736.224137931036,15
21548,873,3,131,10,5,10.0,59,1,2,59233,12.405405405405405,23,2.2432432432432434,111625.33333333333,15
21549,873,8,208,12,6,8.0,59,1,2,59039,7.1098901098901095,3,1.956043956043956,152175.57692307694,15
21550,873,154,208,8,7,6.0,59,1,2,63833,2.5064102564102564,0,1.9423076923076923,103149.85256410256,15
21551,873,13,6,13,8,4.0,59,1,3,90816,5.130769230769231,0,2.4076923076923076,118260.22307692308,15
21552,873,817,5,15,9,2.0,59,1,2,60781,5.407563025210084,7,1.9369747899159664,185574.78151260506,15
21553,873,815,15,14,10,1.0,59,1,2,60260,6.0625,6,2.01953125,189425.61328125,15
21554,873,17,9,7,11,0.0,59,1,3,87985,11.357142857142858,3,2.5357142857142856,59732.67857142857,15
21555,873,10,206,20,12,0.0,59,1,2,62992,0.0,0,2.0833333333333335,49466.555555555555,15
21556,873,155,15,17,13,0.0,59,1,3,97681,1.8,0,2.14,74539.4,15
21557,873,807,10,11,14,0.0,59,1,3,95577,2.9166666666666665,0,2.0388888888888888,150122.2888888889,15
21558,873,5,207,19,15,0.0,59,1,3,90771,0.0,0,2.475,60906.45,15
21559,873,819,206,21,16,0.0,59,1,2,61481,0.0,0,2.108108108108108,52173.40540540541,15
21560,873,37,164,24,17,0.0,58,11,3,109768,0.0,0,2.176470588235294,54951.23529411765,15
21561,873,811,3,22,18,0.0,57,31,3,91829,1.2692307692307692,0,2.3461538461538463,56163.53846153846,15
21562,873,808,207,18,19,0.0,57,12,4,138048,1.0,0,2.3513513513513513,55713.2972972973,15
21563,873,818,5,16,20,0.0,38,4,2,60397,0.9272727272727272,0,2.272727272727273,75432.2,15
21564,873,30,131,9,21,0.0,38,4,2,61217,3.289473684210526,0,2.3684210526315788,53388.10526315789,15
21565,873,813,3,2,22,0.0,36,9,3,91755,0.9382716049382716,1,2.4074074074074074,72802.79012345678,15
21566,873,39,164,23,23,0.0,30,3,1,32436,0.0,0,2.0416666666666665,52388.291666666664,15
21567,873,1,1,1,24,0.0,22,6,1,29124,15.39607843137255,80,2.023529411764706,183009.99607843137,15
21568,874,20,9,1,1,25.0,53,1,2,40854,12.107142857142858,43,2.0669642857142856,161710.7232142857,22
21569,874,13,6,10,2,18.0,53,1,2,41714,5.130769230769231,0,2.4076923076923076,118260.22307692308,22
21570,874,155,15,3,3,15.0,53,1,2,41545,1.8,0,2.14,74539.4,22
21571,874,18,1,8,4,12.0,53,1,2,41332,6.252252252252252,6,2.3333333333333335,106312.72972972973,22
21572,874,1,1,9,5,10.0,53,1,2,40942,15.39607843137255,80,2.023529411764706,183009.99607843137,22
21573,874,8,208,7,6,8.0,53,1,2,42123,7.1098901098901095,3,1.956043956043956,152175.57692307694,22
21574,874,807,10,15,7,6.0,53,1,2,42695,2.9166666666666665,0,2.0388888888888888,150122.2888888889,22
21575,874,813,3,12,8,4.0,53,1,2,42479,0.9382716049382716,1,2.4074074074074074,72802.79012345678,22
21576,874,17,9,2,9,2.0,53,1,2,53153,11.357142857142858,3,2.5357142857142856,59732.67857142857,22
21577,874,817,5,14,10,1.0,53,1,2,43460,5.407563025210084,7,1.9369747899159664,185574.78151260506,22
21578,874,30,131,23,11,0.0,53,1,2,41022,3.289473684210526,0,2.3684210526315788,53388.10526315789,22
21579,874,814,10,11,12,0.0,53,1,2,42407,2.086206896551724,0,2.189655172413793,52736.224137931036,22
21580,874,818,5,19,13,0.0,53,1,2,43959,0.9272727272727272,0,2.272727272727273,75432.2,22
21581,874,811,3,16,14,0.0,53,1,4,84764,1.2692307692307692,0,2.3461538461538463,56163.53846153846,22
21582,874,5,207,17,15,0.0,52,11,2,45494,0.0,0,2.475,60906.45,22
21583,874,10,206,18,16,0.0,52,11,2,42182,0.0,0,2.0833333333333335,49466.555555555555,22
21584,874,808,207,22,17,0.0,52,11,3,56985,1.0,0,2.3513513513513513,55713.2972972973,22
21585,874,37,164,20,18,0.0,52,11,2,48774,0.0,0,2.176470588235294,54951.23529411765,22
21586,874,154,208,4,19,0.0,51,12,3,83265,2.5064102564102564,0,1.9423076923076923,103149.85256410256,22
21587,874,819,206,21,20,0.0,37,5,2,63848,0.0,0,2.108108108108108,52173.40540540541,22
21588,874,39,164,24,21,0.0,32,76,1,23227,0.0,0,2.0416666666666665,52388.291666666664,22
21589,874,815,15,5,22,0.0,18,20,1,21273,6.0625,6,2.01953125,189425.61328125,22
21592,875,20,9,2,1,25.0,55,1,2,39631,12.107142857142858,43,2.0669642857142856,161710.7232142857,35
21593,875,17,9,1,2,18.0,55,1,2,39427,11.357142857142858,3,2.5357142857142856,59732.67857142857,35
21594,875,4,6,4,3,15.0,55,1,2,40020,6.76605504587156,6,2.091743119266055,200918.623853211,35
21595,875,13,6,6,4,12.0,55,1,2,41462,5.130769230769231,0,2.4076923076923076,118260.22307692308,35
21596,875,8,208,5,5,10.0,55,1,2,41223,7.1098901098901095,3,1.956043956043956,152175.57692307694,35
21597,875,807,10,8,6,8.0,55,1,2,43107,2.9166666666666665,0,2.0388888888888888,150122.2888888889,35
21598,875,154,208,7,7,6.0,55,1,2,42616,2.5064102564102564,0,1.9423076923076923,103149.85256410256,35
21599,875,818,5,16,8,4.0,55,1,2,42053,0.9272727272727272,0,2.272727272727273,75432.2,35
21600,875,817,5,21,9,2.0,55,1,2,40955,5.407563025210084,7,1.9369747899159664,185574.78151260506,35
21601,875,1,1,3,10,1.0,55,1,3,59862,15.39607843137255,80,2.023529411764706,183009.99607843137,35
21602,875,815,15,12,11,0.0,55,1,2,45175,6.0625,6,2.01953125,189425.61328125,35
21603,875,814,10,14,12,0.0,55,1,2,41023,2.086206896551724,0,2.189655172413793,52736.224137931036,35
21604,875,30,131,10,13,0.0,55,1,2,40363,3.289473684210526,0,2.3684210526315788,53388.10526315789,35
21605,875,813,3,15,14,0.0,55,1,1,21137,0.9382716049382716,1,2.4074074074074074,72802.79012345678,35
21606,875,811,3,17,15,0.0,55,1,2,44699,1.2692307692307692,0,2.3461538461538463,56163.53846153846,35
21607,875,808,207,18,16,0.0,54,11,2,43859,1.0,0,2.3513513513513513,55713.2972972973,35
21608,875,5,207,19,17,0.0,54,11,2,43385,0.0,0,2.475,60906.45,35
21609,875,10,206,20,18,0.0,54,11,2,42828,0.0,0,2.0833333333333335,49466.555555555555,35
21610,875,819,206,24,19,0.0,53,12,2,43321,0.0,0,2.108108108108108,52173.40540540541,35
21611,875,39,164,23,20,0.0,53,12,1,22749,0.0,0,2.0416666666666665,52388.291666666664,35
21613,875,155,15,13,22,0.0,16,130,2,46989,1.8,0,2.14,74539.4,35
21616,876,20,9,1,1,25.0,60,1,1,20707,12.107142857142858,43,2.0669642857142856,161710.7232142857,68
21617,876,4,6,5,2,18.0,60,1,1,20800,6.76605504587156,6,2.091743119266055,200918.623853211,68
21618,876,17,9,2,3,15.0,60,1,1,20808,11.357142857142858,3,2.5357142857142856,59732.67857142857,68
21619,876,1,1,3,4,12.0,60,1,1,20852,15.39607843137255,80,2.023529411764706,183009.99607843137,68
21620,876,18,1,4,5,10.0,60,1,1,21509,6.252252252252252,6,2.3333333333333335,106312.72972972973,68
21621,876,13,6,6,6,8.0,60,1,1,21100,5.130769230769231,0,2.4076923076923076,118260.22307692308,68
21622,876,8,208,7,7,6.0,60,1,1,21404,7.1098901098901095,3,1.956043956043956,152175.57692307694,68
21623,876,807,10,12,8,4.0,60,1,1,21654,2.9166666666666665,0,2.0388888888888888,150122.2888888889,68
21624,876,154,208,11,9,2.0,60,1,1,20976,2.5064102564102564,0,1.9423076923076923,103149.85256410256,68
21625,876,811,3,13,10,1.0,60,1,1,22047,1.2692307692307692,0,2.3461538461538463,56163.53846153846,68
21626,876,3,131,10,11,0.0,60,1,1,21490,12.405405405405405,23,2.2432432432432434,111625.33333333333,68
