raceId,driverId,constructorId,grid,positionOrder,laps,circuitId,stop,lap,milliseconds
870,10,206,22,21,66,11,2,40,20383
870,13,6,7,9,69,11,2,43,19917
870,17,9,11,8,69,11,3,55,19386
870,18,1,4,6,69,11,3,45,20355
870,20,9,3,4,69,11,3,58,18964
870,30,131,17,24,58,11,3,32,20503
870,37,164,23,22,66,11,2,41,21877
870,39,164,24,23,60,11,2,39,22031
870,154,208,2,3,69,11,2,39,20231
870,155,15,15,18,67,11,2,40,20065
870,807,10,10,11,69,11,2,39,20607
870,808,207,20,19,67,11,3,51,20515
870,811,3,9,7,69,11,2,42,20604
870,813,3,8,13,69,11,3,52,13206
870,814,10,12,12,69,11,2,38,20352
870,815,15,14,14,69,11,2,47,20216
870,817,5,18,15,68,11,3,47,20027
870,818,5,16,16,68,11,4,64,19600
870,819,206,21,20,67,11,2,39,21378
871,3,131,23,11,44,13,2,36,20534
871,5,207,18,17,43,13,2,27,21931
871,8,208,3,3,44,13,2,28,20289
871,10,206,20,15,43,13,2,25,20660
871,13,6,14,5,44,13,2,27,21049
871,17,9,12,6,44,13,2,27,20385
871,18,1,1,1,44,13,1,20,19668
871,20,9,10,2,44,13,1,21,20811
871,30,131,13,7,44,13,2,35,20835
871,37,164,21,18,43,13,3,27,22064
871,39,164,24,19,29,13,2,28,22523
871,155,15,2,13,44,13,3,24,22106
871,807,10,11,4,44,13,2,27,20696
871,808,207,19,14,43,13,2,26,21180
871,811,3,17,12,44,13,2,39,22030
871,813,3,6,20,4,13,1,1,21842
871,814,10,9,10,44,13,2,26,21115
871,817,5,16,9,44,13,2,28,21060
871,818,5,15,8,44,13,2,29,21077
871,819,206,22,16,43,13,1,18,21611
872,1,1,1,1,53,14,1,23,20736
872,3,131,6,7,53,14,2,38,21854
872,4,6,10,3,53,14,1,20,21515
872,5,207,17,14,52,14,2,39,21910
872,8,208,7,5,53,14,1,17,21730
872,10,206,19,17,52,14,2,32,22581
872,13,6,3,4,53,14,1,19,22161
872,17,9,11,20,51,14,1,21,21556
872,18,1,2,23,32,14,1,22,23375
872,20,9,5,22,47,14,2,34,15008
872,30,131,4,6,53,14,2,37,22310
872,37,164,23,18,52,14,1,22,23488
872,39,164,21,19,52,14,1,23,31745
872,155,15,8,9,53,14,1,20,22874
872,807,10,24,21,50,14,1,27,22746
872,808,207,18,15,52,14,2,40,22811
872,811,3,13,10,53,14,1,24,22985
872,813,3,22,11,53,14,2,35,21814
872,814,10,9,8,53,14,1,21,22190
872,815,15,12,2,53,14,1,29,22472
872,816,208,15,13,53,14,1,27,21962
872,817,5,14,12,53,14,1,24,21720
872,819,206,20,16,52,14,2,35,22046
873,1,1,1,24,22,15,1,12,29124
873,3,131,10,5,59,15,2,33,29687
873,4,6,5,3,59,15,2,29,29190
873,5,207,19,15,59,15,3,45,30232
873,8,208,12,6,59,15,2,32,29370
873,10,206,20,12,59,15,2,25,32015
873,13,6,13,8,59,15,3,33,29455
873,17,9,7,11,59,15,3,40,29348
873,18,1,4,2,59,15,2,33,29662
873,20,9,3,1,59,15,2,33,31137
873,30,131,9,21,38,15,2,33,30338
873,37,164,24,17,58,15,3,40,44101
873,39,164,23,23,30,15,1,19,32436
873,154,208,8,7,59,15,2,33,31753
873,155,15,17,13,59,15,3,50,36146
873,807,10,11,14,59,15,3,50,34601
873,808,207,18,19,57,15,4,40,41154
873,811,3,22,18,57,15,3,33,30684
873,813,3,2,22,36,15,3,33,30981
873,814,10,6,4,59,15,2,33,30029
873,815,15,14,10,59,15,2,40,30217
873,817,5,15,9,59,15,2,31,29789
873,818,5,16,20,38,15,2,24,29898
873,819,206,21,16,59,15,2,32,30834
874,1,1,9,5,53,22,2,31,19794
874,5,207,17,15,52,22,2,41,22678
874,8,208,7,6,53,22,2,30,21222
874,10,206,18,16,52,22,2,40,21520
874,13,6,10,2,53,22,2,36,20778
874,17,9,2,9,53,22,2,26,20691
874,18,1,8,4,53,22,2,35,21099
874,20,9,1,1,53,22,2,37,20346
874,30,131,23,11,53,22,2,36,20379
874,37,164,20,18,52,22,2,36,22487
874,39,164,24,21,32,22,1,15,23227
874,154,208,4,19,51,22,3,22,21143
874,155,15,3,3,53,22,2,31,20762
874,807,10,15,7,53,22,2,31,21688
874,808,207,22,17,52,22,3,48,14250
874,811,3,16,14,53,22,4,34,21520
874,813,3,12,8,53,22,2,33,21118
874,814,10,11,12,53,22,2,32,21344
874,815,15,5,22,18,22,1,15,21273
874,817,5,14,10,53,22,2,34,21516
874,818,5,19,13,53,22,2,35,21431
874,819,206,21,20,37,22,2,31,42505
875,1,1,3,10,55,35,3,42,19447
875,4,6,4,3,55,35,2,34,20090
875,5,207,19,17,54,35,2,33,21489
875,8,208,5,5,55,35,2,35,21012
875,10,206,20,18,54,35,2,31,20494
875,13,6,6,4,55,35,2,35,20855
875,17,9,1,2,55,35,2,32,19616
875,20,9,2,1,55,35,2,35,19801
875,30,131,10,13,55,35,2,32,20276
875,39,164,23,20,53,35,1,18,22749
875,154,208,7,7,55,35,2,31,20935
875,155,15,13,22,16,35,2,7,13986
875,807,10,8,6,55,35,2,32,20982
875,808,207,18,16,54,35,2,32,21581
875,811,3,17,15,55,35,2,32,22813
875,813,3,15,14,55,35,1,21,21137
875,814,10,14,12,55,35,2,28,20218
875,815,15,12,11,55,35,2,33,20767
875,817,5,21,9,55,35,2,34,20804
875,818,5,16,8,55,35,2,38,21188
875,819,206,24,19,53,35,2,34,22019
876,1,1,3,4,60,68,1,32,20852
876,3,131,10,11,60,68,1,27,21490
876,4,6,5,2,60,68,1,29,20800
876,5,207,20,18,59,68,1,32,22967
876,8,208,7,7,60,68,1,27,21404
876,10,206,21,20,58,68,1,31,27303
876,13,6,6,6,60,68,1,28,21100
876,17,9,2,3,60,68,1,30,20808
876,18,1,4,5,60,68,1,25,21509
876,20,9,1,1,60,68,1,33,20707
876,30,131,14,22,55,68,2,33,21322
876,37,164,22,23,43,68,1,32,23830
876,39,164,23,21,58,68,1,26,24544
876,154,208,11,9,60,68,1,36,20976
876,155,15,17,14,60,68,1,36,22726
876,807,10,12,8,60,68,1,28,21654
876,808,207,19,17,59,68,1,31,22445
876,811,3,13,10,60,68,1,26,22047
876,813,3,9,16,59,68,2,30,28053
876,814,10,16,12,60,68,1,28,23948
876,815,15,8,24,21,68,2,19,24508
876,817,5,15,13,60,68,1,27,22637
876,818,5,18,15,59,68,2,33,21658
876,819,206,24,19,59,68,1,28,22692
877,3,131,7,23,7,24,1,1,29277
877,4,6,6,2,55,24,1,28,19368
877,5,207,18,13,55,24,1,28,23032
877,8,208,4,1,55,24,1,31,20278
877,10,206,21,14,55,24,1,27,19884
877,13,6,8,7,55,24,1,26,19585
877,17,9,2,20,37,24,1,30,19066
877,18,1,5,4,55,24,1,29,19455
877,20,9,24,3,55,24,2,37,19918
877,30,131,13,11,55,24,2,41,21270
877,37,164,22,17,55,24,1,28,22272
877,154,208,9,19,37,24,2,9,21017
877,155,15,15,6,55,24,1,25,19529
877,808,207,20,16,55,24,1,27,20769
877,811,3,14,8,55,24,1,32,22587
877,813,3,3,5,55,24,1,29,20723
877,814,10,12,9,55,24,3,39,20265
877,815,15,11,15,55,24,3,44,26858
877,817,5,16,10,55,24,2,38,21231
877,818,5,17,12,55,24,2,33,19885
877,819,206,19,18,41,24,1,26,21941
878,1,1,2,1,56,69,1,20,20814
878,3,131,17,13,56,69,1,34,21346
878,4,6,7,3,56,69,1,20,24439
878,5,207,22,18,55,69,1,21,22713
878,8,208,4,6,56,69,1,24,24840
878,10,206,19,19,55,69,1,21,23092
878,13,6,11,4,56,69,1,26,21520
878,18,1,12,5,56,69,1,35,21445
878,20,9,1,2,56,69,1,21,20904
878,30,131,5,16,55,69,2,39,21297
878,37,164,23,21,54,69,1,24,24798
878,39,164,24,22,54,69,1,25,24497
878,154,208,8,7,56,69,1,9,21190
878,155,15,16,14,55,69,1,13,24079
878,807,10,6,8,56,69,1,17,22099
878,808,207,21,17,55,69,1,23,22762
878,811,3,10,10,56,69,1,20,22143
878,813,3,9,9,56,69,1,21,22342
878,814,10,13,15,55,69,2,30,22444
878,815,15,15,11,56,69,1,22,22079
878,817,5,18,12,56,69,1,30,22651
878,819,206,20,20,54,69,1,26,22379
879,1,1,1,20,54,18,2,18,21606
879,3,131,9,15,70,18,4,50,31768
879,4,6,7,2,71,18,3,56,21862
879,5,207,20,14,70,18,5,59,21849
879,8,208,8,10,70,18,3,53,32309
879,10,206,21,16,70,18,4,56,24816
879,13,6,5,3,71,18,3,55,22427
879,17,9,3,4,71,18,3,55,21006
879,18,1,2,1,71,18,2,57,21456
879,20,9,4,6,71,18,4,54,28932
879,30,131,13,7,71,18,4,54,21827
879,37,164,24,17,69,18,4,55,24510
879,39,164,23,18,69,18,4,55,27480
879,155,15,14,9,71,18,3,54,32823
879,807,10,6,5,71,18,3,58,14128
879,808,207,19,11,70,18,3,54,22702
879,814,10,10,19,68,18,3,57,22389
879,817,5,15,13,70,18,5,61,21973
879,818,5,17,8,71,18,4,56,22061
879,819,206,22,12,70,18,3,55,23082
880,1,131,3,5,58,1,3,42,21778
880,3,131,6,20,26,1,1,14,22274
880,4,6,5,2,58,1,3,39,21704
880,8,208,7,1,58,1,2,34,22181
880,13,6,4,4,58,1,3,36,21509
880,16,10,12,7,58,1,2,46,22749
880,17,9,2,6,58,1,3,38,21515
880,18,1,10,9,58,1,3,37,21538
880,20,9,1,3,58,1,3,37,21596
880,154,208,8,10,58,1,3,37,22534
880,813,3,17,21,24,1,1,10,23099
880,814,10,9,8,58,1,2,33,23051
880,815,1,15,11,58,1,3,41,21705
880,817,5,14,19,39,1,2,30,24177
880,818,5,13,12,58,1,3,44,23160
880,819,207,22,16,56,1,2,33,23509
880,820,206,20,17,56,1,3,34,22948
880,821,15,18,13,57,1,2,27,22315
880,822,3,16,14,57,1,3,40,24060
880,823,207,21,18,56,1,3,34,23917
880,824,206,19,15,57,1,3,50,22669
881,1,131,4,3,56,2,4,41,21271
881,3,131,6,4,56,2,4,42,21202
881,8,208,10,7,56,2,3,34,21903
881,13,6,2,5,56,2,4,47,20970
881,16,10,8,20,27,2,2,22,89401
881,17,9,5,2,56,2,4,43,20767
881,18,1,7,17,53,2,3,35,104833
881,20,9,1,1,56,2,4,42,20757
881,154,208,11,6,56,2,3,35,22385
881,807,15,12,8,56,2,4,44,23198
881,813,3,16,19,45,2,3,32,22703
881,814,10,15,21,22,2,2,20,123124
881,815,1,9,9,56,2,4,54,21366
881,817,5,13,18,51,2,3,33,22008
881,818,5,17,10,56,2,3,43,21702
881,819,207,20,14,55,2,4,43,23844
881,820,206,21,16,54,2,4,41,22271
881,821,15,14,12,55,2,4,51,22542
881,822,3,18,11,56,2,3,40,22937
881,823,207,22,15,55,2,4,42,22744
881,824,206,19,13,55,2,4,43,22335
882,1,131,1,3,56,17,3,37,19600
882,3,131,4,19,21,17,3,20,22727
882,4,6,3,1,56,17,3,41,21012
882,8,208,2,2,56,17,3,34,20464
882,13,6,5,6,56,17,3,36,19449
882,17,9,22,20,15,17,2,15,26956
882,18,1,8,5,56,17,2,49,19862
882,20,9,9,4,56,17,3,51,20191
882,154,208,6,9,56,17,3,37,20109
882,807,15,10,10,56,17,3,36,19957
882,813,3,14,14,56,17,3,39,20982
882,814,10,11,8,56,17,3,53,19831
882,815,1,12,11,56,17,2,31,20253
882,817,5,7,7,56,17,3,38,20362
882,818,5,15,12,56,17,3,43,20716
882,819,207,20,16,55,17,3,33,21294
882,820,206,19,17,55,17,3,33,25151
882,822,3,16,13,56,17,3,51,21490
882,823,207,21,18,55,17,3,37,21067
882,824,206,18,15,55,17,3,32,20625
883,1,131,9,5,57,3,3,38,21600
883,3,131,1,9,57,3,4,44,21267
883,4,6,3,8,57,3,4,39,21189
883,8,208,8,2,57,3,2,34,21723
883,13,6,4,15,57,3,4,36,27757
883,16,10,6,13,57,3,3,42,22346
883,17,9,7,7,57,3,3,37,21031
883,18,1,10,10,57,3,4,46,21230
883,20,9,2,1,57,3,3,42,21906
883,154,208,11,3,57,3,3,42,21556
883,807,15,14,12,57,3,3,41,22814
883,813,3,17,11,57,3,3,39,22066
883,814,10,5,4,57,3,2,36,22475
883,815,1,12,6,57,3,3,39,21319
883,817,5,13,16,56,3,3,41,22623
883,818,5,16,22,16,3,1,2,41485
883,819,207,18,17,56,3,3,35,23263
883,820,206,21,20,56,3,4,46,22552
883,821,15,22,18,56,3,4,43,22246
883,822,3,15,14,57,3,3,47,23837
883,823,207,20,21,55,3,5,47,23375
883,824,206,19,19,56,3,4,48,23803
884,1,131,2,12,65,4,4,50,19457
884,3,131,1,6,66,4,3,47,19352
884,4,6,5,1,66,4,4,49,18471
884,8,208,4,2,66,4,3,45,20184
884,13,6,9,3,66,4,4,51,19001
884,16,10,13,13,65,4,4,49,22931
884,17,9,7,5,66,4,4,50,18931
884,18,1,14,8,66,4,3,46,19290
884,20,9,3,4,66,4,4,51,18694
884,807,15,15,15,65,4,6,53,20314
884,813,3,17,14,65,4,5,53,19723
884,814,10,10,7,66,4,4,53,19481
884,815,1,8,9,66,4,4,50,19993
884,817,5,11,10,65,4,4,51,19857
884,818,5,12,20,52,4,4,37,29740
884,819,207,22,17,65,4,3,41,21202
884,820,206,21,19,64,4,3,47,21340
884,821,15,19,11,65,4,4,54,19324
884,822,3,16,16,65,4,3,43,19908
884,823,207,18,21,21,4,2,20,22029
884,824,206,20,18,64,4,4,46,19830
885,1,131,2,4,78,6,1,31,24801
885,3,131,1,1,78,6,1,31,25200
885,4,6,6,7,78,6,1,28,24489
885,8,208,5,10,78,6,2,70,25125
885,13,6,21,21,28,6,1,26,25331
885,16,10,8,5,78,6,1,30,25274
885,17,9,4,3,78,6,1,25,24316
885,18,1,9,6,78,6,1,26,24585
885,20,9,3,2,78,6,1,30,24375
885,154,208,13,17,63,6,2,62,39980
885,807,15,11,11,78,6,1,27,24974
885,813,3,16,20,44,6,2,30,26146
885,814,10,17,9,78,6,1,9,25643
885,815,1,7,16,72,6,1,29,24672
885,817,5,12,18,61,6,1,22,25225
885,818,5,10,8,78,6,1,29,24827
885,820,206,22,14,78,6,3,63,26198
885,821,15,19,13,78,6,2,63,25926
885,822,3,14,12,78,6,1,30,29063
885,823,207,15,15,78,6,3,35,25862
885,824,206,20,19,58,6,2,35,25215
886,1,131,2,3,70,7,2,48,20656
886,3,131,4,5,70,7,3,57,21459
886,4,6,6,2,70,7,2,47,20636
886,8,208,10,9,69,7,1,22,25182
886,13,6,16,8,69,7,2,41,20372
886,16,10,8,10,69,7,3,61,14489
886,17,9,5,4,70,7,2,46,22709
886,18,1,14,12,69,7,1,27,20212
886,20,9,1,1,70,7,2,49,20898
886,154,208,22,13,69,7,2,53,21574
886,807,15,9,21,45,7,2,38,21014
886,813,3,13,16,68,7,3,49,21637
886,814,10,17,7,69,7,1,56,21066
886,815,1,12,11,69,7,2,43,20805
886,817,5,11,15,68,7,2,39,21315
886,818,5,7,6,69,7,2,57,20739
886,819,207,18,18,67,7,2,36,22033
886,820,206,20,19,67,7,1,38,21374
886,821,15,15,20,63,7,2,63,21524
886,822,3,3,14,69,7,2,40,24418
886,823,207,21,22,43,7,4,40,24510
886,824,206,19,17,68,7,1,41,21378
887,1,131,1,4,52,9,2,36,24635
887,3,131,2,1,52,9,3,42,25436
887,4,6,9,3,52,9,3,41,25018
887,8,208,8,5,52,9,2,29,24428
887,13,6,11,6,52,9,4,42,24872
887,16,10,6,7,52,9,2,33,25158
887,17,9,4,2,52,9,3,42,24473
887,18,1,10,13,52,9,2,32,24357
887,20,9,3,21,41,9,2,35,24092
887,154,208,7,19,51,9,3,42,25911
887,807,15,14,10,52,9,3,37,24863
887,813,3,15,11,52,9,2,37,25275
887,814,10,21,9,52,9,3,42,33401
887,815,1,13,20,46,9,2,33,25028
887,817,5,5,8,52,9,2,32,26229
887,818,5,12,22,35,9,2,25,26317
887,819,207,18,15,52,9,2,34,26371
887,820,206,20,17,52,9,2,32,25701
887,821,15,17,14,52,9,4,40,25087
887,822,3,16,12,52,9,2,38,31851
887,823,207,22,18,52,9,3,40,26391
887,824,206,19,16,52,9,2,33,25927
888,1,131,1,5,60,20,3,45,19316
888,3,131,11,9,60,20,3,48,19684
888,4,6,8,4,60,20,3,49,19476
888,8,208,4,2,60,20,3,49,19390
888,16,10,15,13,60,20,3,43,21799
888,17,9,3,7,60,20,3,38,19921
888,18,1,9,6,60,20,2,47,19692
888,20,9,2,1,60,20,3,41,19118
888,154,208,5,3,60,20,3,40,19591
888,807,15,10,10,60,20,3,49,20557
888,813,3,18,15,60,20,2,50,36196
888,814,10,12,11,60,20,2,24,21483
888,815,1,13,8,60,20,2,24,20433
888,817,5,6,12,60,20,3,40,20196
888,818,5,16,20,22,20,1,4,23147
888,819,207,22,17,59,20,3,34,22986
888,820,206,21,19,59,20,4,37,21433
888,821,15,14,14,60,20,3,41,21160
888,822,3,17,16,59,20,2,54,45695
888,823,207,20,18,59,20,3,38,20545
888,824,206,19,21,21,20,2,18,20371
890,1,131,1,1,70,11,3,50,22136
890,3,131,4,19,64,11,3,48,21854
890,4,6,5,5,70,11,3,48,21753
890,8,208,6,2,70,11,2,42,21643
890,13,6,7,8,70,11,3,48,21612
890,17,9,10,4,70,11,3,59,22022
890,18,1,13,7,70,11,2,37,22496
890,20,9,2,3,70,11,3,55,21666
890,154,208,3,6,70,11,4,47,22451
890,807,15,12,11,69,11,3,40,16512
890,813,3,15,10,69,11,3,51,24796
890,814,10,18,18,66,11,3,48,23027
890,815,1,9,9,69,11,2,38,22722
890,817,5,8,13,69,11,2,38,21996
890,818,5,14,12,69,11,3,50,23756
890,819,207,19,15,68,11,2,38,22450
890,820,206,22,17,67,11,3,50,23257
890,821,15,17,21,28,11,1,23,22425
890,822,3,16,20,42,11,2,33,22612
890,823,207,20,14,68,11,3,44,22384
890,824,206,21,16,67,11,3,46,23030
891,1,131,1,3,44,13,2,26,22682
891,3,131,4,4,44,13,2,25,23723
891,4,6,9,2,44,13,2,28,22444
891,8,208,8,21,25,13,1,14,23744
891,13,6,10,7,44,13,2,26,22634
891,16,10,12,9,44,13,2,26,23655
891,17,9,3,5,44,13,2,29,23477
891,18,1,6,6,44,13,2,34,23317
891,20,9,2,1,44,13,2,30,22884
891,154,208,7,8,44,13,1,22,23445
891,807,15,11,13,44,13,2,24,23334
891,813,3,17,17,43,13,3,38,30894
891,814,10,5,20,26,13,2,25,23540
891,815,1,13,11,44,13,2,18,22597
891,817,5,19,10,44,13,2,33,22871
891,818,5,18,12,44,13,2,24,24539
891,820,206,16,19,42,13,3,32,17427
891,821,15,21,14,44,13,3,41,17433
891,822,3,20,15,44,13,2,28,23540
891,823,207,14,16,43,13,2,29,23998
891,824,206,15,18,43,13,2,28,23961
892,1,131,12,9,53,14,2,38,24315
892,3,131,6,6,53,14,1,26,24079
892,4,6,5,2,53,14,1,27,24208
892,8,208,11,11,53,14,2,30,24764
892,13,6,4,4,53,14,1,24,24692
892,16,10,17,16,52,14,1,24,26873
892,17,9,2,3,53,14,1,23,24205
892,18,1,9,10,53,14,1,21,24450
892,20,9,1,1,53,14,1,23,24305
892,154,208,13,8,53,14,1,20,27040
892,807,15,3,5,53,14,1,24,25633
892,813,3,14,14,53,14,1,24,25397
892,815,1,8,12,53,14,1,22,25933
892,817,5,7,7,53,14,1,22,24319
892,819,207,20,17,52,14,2,38,26363
892,820,206,22,20,52,14,1,23,26146
892,821,15,16,13,53,14,1,27,24668
892,822,3,18,15,53,14,1,25,24665
892,823,207,19,18,52,14,2,39,33200
892,824,206,21,19,52,14,1,22,25541
893,1,131,5,5,61,15,2,43,30085
893,3,131,2,4,61,15,2,41,29616
893,4,6,7,2,61,15,2,25,29176
893,8,208,13,3,61,15,2,25,33013
893,13,6,6,6,61,15,3,42,29573
893,16,10,15,10,61,15,3,40,31230
893,17,9,4,15,60,15,2,40,28909
893,18,1,8,7,61,15,2,25,30085
893,20,9,1,1,61,15,2,44,28934
893,154,208,3,21,37,15,3,33,73009
893,807,15,11,9,61,15,2,25,30253
893,813,3,18,11,61,15,3,41,30175
893,814,10,17,20,54,15,2,42,29777
893,815,1,14,8,61,15,2,25,29396
893,817,5,9,22,23,15,1,15,32097
893,818,5,12,14,61,15,3,39,29999
893,819,207,19,19,60,15,3,54,31546
893,820,206,22,17,60,15,3,41,29687
893,821,15,10,12,61,15,2,25,31706
893,822,3,16,13,61,15,3,42,33836
893,823,207,20,16,60,15,3,42,30141
893,824,206,21,18,60,15,4,40,29421
894,1,131,2,5,55,35,2,29,22251
894,3,131,4,7,55,35,2,28,42432
894,4,6,5,6,55,35,2,28,22807
894,8,208,9,2,55,35,2,25,23236
894,13,6,6,9,55,35,2,29,22401
894,16,10,14,20,50,35,4,41,18979
894,17,9,13,21,36,35,3,31,23490
894,18,1,11,8,55,35,2,22,25946
894,20,9,1,1,55,35,2,31,22935
894,154,208,3,3,55,35,2,31,22767
894,807,15,7,4,55,35,2,26,24112
894,813,3,18,13,55,35,2,23,23642
894,814,10,15,22,24,35,2,23,23854
894,815,1,10,10,55,35,2,31,38893
894,817,5,12,19,52,35,2,31,23194
894,818,5,16,18,53,35,3,38,24016
894,819,207,19,14,55,35,2,30,24366
894,820,206,21,17,55,35,2,30,26299
894,821,15,8,11,55,35,2,31,23408
894,822,3,17,12,55,35,2,28,24240
894,823,207,20,15,55,35,3,30,24548
894,824,206,22,16,55,35,2,30,23814
895,1,131,3,20,7,22,1,1,25297
895,3,131,6,8,53,22,4,39,22551
895,4,6,8,4,53,22,2,30,22839
895,8,208,9,5,53,22,2,31,23290
895,13,6,5,10,53,22,3,34,17822
895,16,10,22,14,52,22,2,27,23484
895,17,9,1,2,53,22,3,42,23094
895,18,1,10,9,53,22,3,40,23105
895,20,9,2,1,53,22,2,37,22873
895,154,208,4,3,53,22,2,29,23086
895,807,15,7,6,53,22,2,29,23831
895,813,3,15,16,52,22,2,28,24202
895,814,10,12,11,53,22,2,26,23858
895,815,1,11,15,52,22,3,42,25585
895,817,5,16,13,52,22,3,44,24178
895,818,5,17,12,52,22,3,38,24876
895,819,207,20,18,52,22,3,35,24381
895,820,206,18,19,52,22,2,29,24373
895,821,15,14,7,53,22,2,30,23184
895,822,3,13,17,52,22,2,27,23483
896,1,131,3,6,60,68,2,30,23574
896,3,131,2,2,60,68,2,27,23895
896,4,6,8,11,60,68,3,36,24066
896,8,208,6,7,60,68,2,58,24141
896,13,6,5,4,60,68,2,30,23332
896,16,10,13,9,60,68,1,41,23891
896,17,9,4,20,39,68,2,32,23459
896,18,1,10,14,59,68,3,32,24754
896,20,9,1,1,60,68,2,31,23568
896,154,208,17,3,60,68,1,13,23648
896,807,15,7,19,54,68,3,53,29057
896,813,3,18,12,60,68,2,38,26312
896,814,10,12,8,60,68,2,30,24024
896,815,1,9,5,60,68,2,33,24910
896,817,5,11,10,60,68,2,38,24471
896,818,5,14,13,59,68,2,26,24128
896,819,207,21,21,35,68,2,16,26970
896,820,206,22,17,58,68,2,52,24445
896,821,15,16,15,59,68,3,47,24415
896,822,3,15,16,59,68,2,49,25909
896,824,206,19,18,58,68,2,33,25383
897,1,131,4,7,55,24,2,29,21609
897,3,131,3,3,55,24,2,33,21633
897,4,6,10,5,55,24,2,44,21453
897,13,6,7,8,55,24,2,38,22315
897,16,10,17,10,55,24,1,28,22048
897,17,9,1,2,55,24,2,33,21911
897,18,1,12,12,55,24,2,11,21516
897,20,9,2,1,55,24,2,37,21298
897,154,208,6,4,55,24,2,37,22286
897,807,15,5,14,54,24,3,34,16147
897,813,3,14,11,55,24,2,25,23410
897,814,10,11,6,55,24,1,20,22270
897,815,1,8,9,55,24,2,27,21370
897,817,5,9,16,54,24,2,28,22946
897,818,5,13,17,54,24,2,51,23608
897,819,207,19,19,54,24,2,32,24005
897,820,206,20,21,53,24,2,32,22802
897,821,15,16,13,55,24,2,30,22070
897,822,3,15,15,54,24,2,45,26680
897,823,207,18,18,54,24,2,33,22286
897,824,206,21,20,53,24,2,31,23576
898,1,131,5,4,56,69,1,25,23904
898,3,131,12,9,56,69,1,22,23806
898,4,6,6,5,56,69,1,26,23817
898,5,208,8,15,56,69,2,31,36333
898,13,6,13,13,56,69,2,38,24116
898,17,9,2,3,56,69,1,28,23537
898,18,1,15,10,56,69,1,20,24589
898,20,9,1,1,56,69,1,27,24086
898,154,208,3,2,56,69,1,29,23876
898,807,15,4,6,56,69,1,27,24030
898,813,3,17,17,55,69,1,8,32794
898,814,10,11,16,56,69,2,49,24914
898,815,1,7,7,56,69,1,22,23808
898,817,5,10,11,56,69,1,22,24226
898,818,5,14,12,56,69,1,27,24381
898,819,207,22,20,55,69,2,50,18692
898,820,206,21,21,54,69,2,26,24293
898,821,15,20,14,56,69,2,36,25027
898,822,3,9,8,56,69,1,23,25014
898,823,207,18,19,55,69,1,21,25268
898,824,206,19,18,55,69,1,21,26205
899,1,131,5,9,71,18,3,52,17385
899,3,131,2,5,71,18,2,44,22753
899,4,6,3,3,71,18,2,47,22732
899,5,208,11,14,70,18,2,34,22646
899,13,6,9,7,71,18,3,43,22655
899,16,10,15,13,70,18,3,54,22981
899,17,9,4,2,71,18,2,47,26718
899,18,1,14,4,71,18,2,43,23788
899,20,9,1,1,71,18,2,47,32899
899,807,15,10,8,71,18,2,46,23237
899,813,3,16,16,70,18,2,43,26734
899,814,10,12,11,70,18,2,47,23330
899,815,1,19,6,71,18,2,44,22397
899,817,5,7,10,70,18,2,42,23340
899,818,5,8,15,70,18,3,46,23451
899,819,207,18,20,58,18,1,25,24099
899,820,206,22,19,69,18,3,66,23222
899,821,15,17,12,70,18,2,47,23138
899,822,3,13,21,45,18,2,41,23695
899,823,207,20,18,69,18,3,52,17339
899,824,206,21,17,69,18,2,47,23403
900,3,131,3,1,57,1,2,38,23673
900,4,6,5,4,57,1,2,35,21978
900,8,6,11,7,57,1,2,36,21825
900,16,15,13,11,56,1,1,35,24305
900,18,1,10,3,57,1,2,32,22399
900,154,208,22,15,43,1,2,28,22264
900,807,10,7,6,57,1,2,33,22933
900,813,208,21,16,29,1,1,29,22847
900,815,10,16,10,57,1,3,32,22526
900,817,9,2,22,57,1,2,36,22427
900,818,5,6,8,57,1,2,33,22978
900,820,206,17,13,55,1,2,41,23493
900,821,15,20,12,56,1,2,30,23797
900,822,3,15,5,57,1,2,36,23117
900,824,206,18,14,49,1,2,35,22656
900,825,1,4,2,57,1,2,37,22273
900,826,5,8,9,57,1,2,36,23920
900,828,207,19,17,27,1,1,23,23238
901,1,131,1,1,56,2,3,51,24484
901,3,131,3,2,56,2,3,50,24654
901,4,6,4,4,56,2,3,42,24641
901,8,6,6,12,55,2,3,34,24246
901,13,3,13,7,56,2,3,42,24526
901,16,15,17,18,32,2,2,24,25493
901,18,1,10,6,56,2,3,39,25028
901,20,9,2,3,56,2,3,49,25186
901,154,208,15,11,55,2,3,40,25735
901,155,207,20,13,55,2,2,31,26505
901,807,10,7,5,56,2,2,34,24887
901,817,9,5,16,49,2,5,44,34480
901,818,5,9,19,18,2,2,17,26598
901,820,206,21,15,54,2,3,41,27828
901,821,15,12,17,35,2,2,23,26325
901,822,3,18,8,56,2,3,44,24498
901,824,206,19,20,8,2,1,1,52836
901,825,1,8,9,55,2,3,39,24415
901,826,5,11,10,55,2,3,34,25289
901,828,207,22,14,54,2,3,38,26030
902,1,131,2,1,57,3,2,41,25146
902,3,131,1,2,57,3,2,41,24907
902,4,6,9,9,57,3,3,41,24493
902,8,6,5,10,57,3,3,41,24453
902,13,3,7,7,57,3,3,38,24575
902,16,15,22,22,17,3,2,13,40747
902,18,1,6,17,55,3,2,35,25245
902,20,9,10,6,57,3,2,34,26186
902,154,208,16,12,57,3,3,37,25693
